"ensembl_gene_id","external_gene_name","description","Given_id","log2FoldChange","AveExpr","t","P.Value","padj","B"
"ENSG00000229058","AGER","advanced glycosylation end-product specific receptor [Source:HGNC Symbol;Acc:HGNC:320]",177,-0.611241766,0.396764297,-2.225777338,0.032528799,0.080001587,-5.260129867
"ENSG00000231268","AGER","advanced glycosylation end-product specific receptor [Source:HGNC Symbol;Acc:HGNC:320]",177,-0.611241766,0.396764297,-2.225777338,0.032528799,0.080001587,-5.260129867
"ENSG00000204305","AGER","advanced glycosylation end-product specific receptor [Source:HGNC Symbol;Acc:HGNC:320]",177,-0.611241766,0.396764297,-2.225777338,0.032528799,0.080001587,-5.260129867
"ENSG00000230514","AGER","advanced glycosylation end-product specific receptor [Source:HGNC Symbol;Acc:HGNC:320]",177,-0.611241766,0.396764297,-2.225777338,0.032528799,0.080001587,-5.260129867
"ENSG00000162688","AGL","amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase [Source:HGNC Symbol;Acc:HGNC:321]",178,-0.604792956,0.578203023,-1.46012611,0.153124253,0.259214749,-6.575845481
"ENSG00000159723","AGRP","agouti related neuropeptide [Source:HGNC Symbol;Acc:HGNC:330]",181,-0.047772421,0.494285948,-0.412463564,0.682501228,0.772216297,-7.550631364
"ENSG00000101384","JAG1","jagged canonical Notch ligand 1 [Source:HGNC Symbol;Acc:HGNC:6188]",182,-0.239042857,1.041685866,-1.397310793,0.171066774,0.281212163,-6.662869343
"ENSG00000135744","AGT","angiotensinogen [Source:HGNC Symbol;Acc:HGNC:333]",183,-0.07728621,0.56941585,-0.275003703,0.784921255,0.851245034,-7.598943695
"ENSG00000144891","AGTR1","angiotensin II receptor type 1 [Source:HGNC Symbol;Acc:HGNC:336]",185,-0.083047222,0.540240196,-0.805294375,0.426056583,0.552100319,-7.308033411
"ENSG00000180772","AGTR2","angiotensin II receptor type 2 [Source:HGNC Symbol;Acc:HGNC:338]",186,-0.316671925,0.279410539,-3.188739227,0.00299734,0.012574668,-3.056523098
"ENSG00000134817","APLNR","apelin receptor [Source:HGNC Symbol;Acc:HGNC:339]",187,-0.438333036,-0.384628268,-2.595447477,0.013686893,0.040810781,-4.47615897
"ENSG00000172482","AGXT","alanine--glyoxylate aminotransferase [Source:HGNC Symbol;Acc:HGNC:341]",189,-0.425607143,-0.085125,-3.494220552,0.001303481,0.006512667,-2.262230021
"ENSG00000169297","NR0B1","nuclear receptor subfamily 0 group B member 1 [Source:HGNC Symbol;Acc:HGNC:7960]",190,-0.442465079,-0.018452614,-3.234412797,0.002651624,0.011436086,-2.940202223
"ENSG00000101444","AHCY","adenosylhomocysteinase [Source:HGNC Symbol;Acc:HGNC:343]",191,-0.538914286,1.181808007,-4.151077862,0.000199638,0.001436423,-0.445776366
"ENSG00000106546","AHR","aryl hydrocarbon receptor [Source:HGNC Symbol;Acc:HGNC:348]",196,-0.505477183,-1.444727941,-1.328087372,0.19269733,0.307692028,-6.754794934
"ENSG00000145192","AHSG","alpha 2-HS glycoprotein [Source:HGNC Symbol;Acc:HGNC:349]",197,-0.325208929,0.242352941,-2.253150191,0.030582618,0.076309278,-5.205093702
"ENSG00000237727","AIF1","allograft inflammatory factor 1 [Source:HGNC Symbol;Acc:HGNC:352]",199,-0.800962004,2.615519199,-6.103200959,5.52e-07,9.01e-06,5.383848785
"ENSG00000206428","AIF1","allograft inflammatory factor 1 [Source:HGNC Symbol;Acc:HGNC:352]",199,-0.800962004,2.615519199,-6.103200959,5.52e-07,9.01e-06,5.383848785
"ENSG00000204472","AIF1","allograft inflammatory factor 1 [Source:HGNC Symbol;Acc:HGNC:352]",199,-0.800962004,2.615519199,-6.103200959,5.52e-07,9.01e-06,5.383848785
"ENSG00000235985","AIF1","allograft inflammatory factor 1 [Source:HGNC Symbol;Acc:HGNC:352]",199,-0.800962004,2.615519199,-6.103200959,5.52e-07,9.01e-06,5.383848785
"ENSG00000235588","AIF1","allograft inflammatory factor 1 [Source:HGNC Symbol;Acc:HGNC:352]",199,-0.800962004,2.615519199,-6.103200959,5.52e-07,9.01e-06,5.383848785
"ENSG00000234836","AIF1","allograft inflammatory factor 1 [Source:HGNC Symbol;Acc:HGNC:352]",199,-0.800962004,2.615519199,-6.103200959,5.52e-07,9.01e-06,5.383848785
"ENSG00000112297","CRYBG1","crystallin beta-gamma domain containing 1 [Source:HGNC Symbol;Acc:HGNC:356]",202,-0.252236508,0.800708742,-1.593367029,0.120019648,0.215671058,-6.380132165
"ENSG00000106992","AK1","adenylate kinase 1 [Source:HGNC Symbol;Acc:HGNC:361]",203,-0.163524504,-0.288214869,-1.066289807,0.293552265,0.420103951,-7.063638074
"ENSG00000004455","AK2","adenylate kinase 2 [Source:HGNC Symbol;Acc:HGNC:362]",204,-0.334701786,-0.085823938,-1.428051717,0.162090407,0.270218301,-6.620706645
"ENSG00000162433","AK4","adenylate kinase 4 [Source:HGNC Symbol;Acc:HGNC:363]",205,-0.352755456,0.210049837,-1.91044938,0.064248997,0.13398646,-5.856277957
"ENSG00000142208","AKT1","AKT serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:391]",207,-0.133244048,0.197600082,-0.826150331,0.414283904,0.541072348,-7.290901896
"ENSG00000105221","AKT2","AKT serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:392]",208,-0.62375744,0.633023284,-3.672679272,0.000791065,0.004359758,-1.781907551
"ENSG00000148218","ALAD","aminolevulinate dehydratase [Source:HGNC Symbol;Acc:HGNC:395]",210,-0.719664286,-2.022778186,-2.532895962,0.015921716,0.045969964,-4.614768202
"ENSG00000023330","ALAS1","5'-aminolevulinate synthase 1 [Source:HGNC Symbol;Acc:HGNC:396]",211,-1.38161121,-3.494563317,-4.070539449,0.000252562,0.001739975,-0.675039186
"ENSG00000158578","ALAS2","5'-aminolevulinate synthase 2 [Source:HGNC Symbol;Acc:HGNC:397]",212,-0.364868948,0.660861928,-1.29946677,0.202230822,0.319165932,-6.791568499
"ENSG00000163631","ALB","albumin [Source:HGNC Symbol;Acc:HGNC:399]",213,-0.287859921,-0.005,-1.885250227,0.067672465,0.139386834,-5.900783109
"ENSG00000170017","ALCAM","activated leukocyte cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:400]",214,-0.615120437,1.236716503,-1.555690332,0.128728492,0.227295908,-6.436986956
"ENSG00000101986","ABCD1","ATP binding cassette subfamily D member 1 [Source:HGNC Symbol;Acc:HGNC:61]",215,-0.95070754,-1.752199755,-5.10624311,1.15e-05,0.000128833,2.364625495
"ENSG00000165092","ALDH1A1","aldehyde dehydrogenase 1 family member A1 [Source:HGNC Symbol;Acc:HGNC:402]",216,-0.371025992,0.335034314,-2.918994756,0.006085959,0.021813648,-3.724117849
"ENSG00000111275","ALDH2","aldehyde dehydrogenase 2 family member [Source:HGNC Symbol;Acc:HGNC:404]",217,-0.102443452,0.428150735,-0.582692174,0.563815115,0.674640825,-7.464347191
"ENSG00000108602","ALDH3A1","aldehyde dehydrogenase 3 family member A1 [Source:HGNC Symbol;Acc:HGNC:405]",218,-0.361462599,0.975043709,-2.279825215,0.028787054,0.072828787,-5.150977682
"ENSG00000137124","ALDH1B1","aldehyde dehydrogenase 1 family member B1 [Source:HGNC Symbol;Acc:HGNC:407]",219,-0.413540675,-0.229975899,-2.822540106,0.007785926,0.026395237,-3.954201061
"ENSG00000184254","ALDH1A3","aldehyde dehydrogenase 1 family member A3 [Source:HGNC Symbol;Acc:HGNC:409]",220,0.013775099,0.692846405,0.056223845,0.955481437,0.971713131,-7.636079579
"ENSG00000006534","ALDH3B1","aldehyde dehydrogenase 3 family member B1 [Source:HGNC Symbol;Acc:HGNC:410]",221,-0.196384722,0.486228758,-1.425832514,0.162725753,0.27106544,-6.623777785
"ENSG00000132746","ALDH3B2","aldehyde dehydrogenase 3 family member B2 [Source:HGNC Symbol;Acc:HGNC:411]",222,-0.384378869,2.146245098,-1.997715984,0.053521662,0.116720763,-5.698475861
"ENSG00000143149","ALDH9A1","aldehyde dehydrogenase 9 family member A1 [Source:HGNC Symbol;Acc:HGNC:412]",223,-0.322834226,0.16508701,-1.533657466,0.134054293,0.234427267,-6.469685715
"ENSG00000072210","ALDH3A2","aldehyde dehydrogenase 3 family member A2 [Source:HGNC Symbol;Acc:HGNC:403]",224,-0.385896429,0.968947304,-1.897149768,0.066036796,0.136837744,-5.879826828
"ENSG00000173208","ABCD2","ATP binding cassette subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:66]",225,-0.451049306,1.873413399,-0.696242559,0.490849299,0.610450224,-7.390706632
"ENSG00000149925","ALDOA","aldolase, fructose-bisphosphate A [Source:HGNC Symbol;Acc:HGNC:414]",226,-1.734992262,-3.886668301,-6.600346951,1.23e-07,2.32e-06,6.88923116
"ENSG00000136872","ALDOB","aldolase, fructose-bisphosphate B [Source:HGNC Symbol;Acc:HGNC:417]",229,-0.567645536,1.67411152,-4.776212993,3.11e-05,0.000305182,1.378430427
"ENSG00000109107","ALDOC","aldolase, fructose-bisphosphate C [Source:HGNC Symbol;Acc:HGNC:418]",230,-0.223750893,-0.235107026,-0.611363976,0.544887219,0.658070236,-7.446959652
"ENSG00000085662","AKR1B1","aldo-keto reductase family 1 member B [Source:HGNC Symbol;Acc:HGNC:381]",231,-0.411389683,0.839718137,-3.44406992,0.001497435,0.007287812,-2.395155319
"ENSG00000171094","ALK","ALK receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:427]",238,-0.486716964,-0.70270384,-1.468069661,0.15096559,0.256620431,-6.56459874
"ENSG00000108839","ALOX12","arachidonate 12-lipoxygenase, 12S type [Source:HGNC Symbol;Acc:HGNC:429]",239,-0.387504563,0.826896242,-2.471950656,0.01841636,0.051612304,-4.747563326
"ENSG00000012779","ALOX5","arachidonate 5-lipoxygenase [Source:HGNC Symbol;Acc:HGNC:435]",240,-0.471524206,1.678191585,-2.527048493,0.016146891,0.046493621,-4.627606837
"ENSG00000275565","ALOX5","arachidonate 5-lipoxygenase [Source:HGNC Symbol;Acc:HGNC:435]",240,-0.471524206,1.678191585,-2.527048493,0.016146891,0.046493621,-4.627606837
"ENSG00000132965","ALOX5AP","arachidonate 5-lipoxygenase activating protein [Source:HGNC Symbol;Acc:HGNC:436]",241,-0.374326389,-0.261224673,-1.967970857,0.056988819,0.122304588,-5.752898631
"ENSG00000179477","ALOX12B","arachidonate 12-lipoxygenase, 12R type [Source:HGNC Symbol;Acc:HGNC:430]",242,-0.25599256,-0.043335784,-2.04903583,0.047970546,0.107339881,-5.603057687
"ENSG00000291084","ALOX12P2","arachidonate 12-lipoxygenase pseudogene 2 [Source:NCBI gene (formerly Entrezgene);Acc:245]",245,-0.57592619,0.372831699,-4.488747925,7.36e-05,0.000632245,0.530903349
"ENSG00000161905","ALOX15","arachidonate 15-lipoxygenase [Source:HGNC Symbol;Acc:HGNC:433]",246,0.053944246,0.674660948,0.233906912,0.816412417,0.874692411,-7.609653732
"ENSG00000179593","ALOX15B","arachidonate 15-lipoxygenase type B [Source:HGNC Symbol;Acc:HGNC:434]",247,-0.564187897,-0.080325163,-4.75342023,3.33e-05,0.000323868,1.310789103
"ENSG00000163295","ALPI","alkaline phosphatase, intestinal [Source:HGNC Symbol;Acc:HGNC:437]",248,-0.454312698,-0.688739379,-3.796888304,0.00055604,0.003302308,-1.441336249
"ENSG00000162551","ALPL","alkaline phosphatase, biomineralization associated [Source:HGNC Symbol;Acc:HGNC:438]",249,-0.569505357,1.863811683,-3.146289786,0.003356746,0.013733723,-3.163814221
"ENSG00000163283","ALPP","alkaline phosphatase, placental [Source:HGNC Symbol;Acc:HGNC:439]",250,-0.697879762,0.952348856,-2.096196405,0.043320946,0.099429864,-5.513698545
"ENSG00000163286","ALPG","alkaline phosphatase, germ cell [Source:HGNC Symbol;Acc:HGNC:441]",251,-0.356685714,0.329654412,-1.711166209,0.095850962,0.181798906,-6.194845163
"ENSG00000156150","ALX3","ALX homeobox 3 [Source:HGNC Symbol;Acc:HGNC:449]",257,-0.419745337,-0.341718954,-2.948611636,0.005638312,0.020544317,-3.652520525
"ENSG00000178522","AMBN","ameloblastin [Source:HGNC Symbol;Acc:HGNC:452]",258,-0.337760218,-0.137120098,-2.55637766,0.015046185,0.043983855,-4.563006202
"ENSG00000106927","AMBP","alpha-1-microglobulin/bikunin precursor [Source:HGNC Symbol;Acc:HGNC:453]",259,-0.68906379,-0.574205065,-4.718367802,3.7e-05,0.000354847,1.206901912
"ENSG00000123505","AMD1","adenosylmethionine decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:457]",262,-0.452886409,0.256576389,-3.249727174,0.002544464,0.011087225,-2.900999167
"ENSG00000125363","AMELX","amelogenin X-linked [Source:HGNC Symbol;Acc:HGNC:461]",265,-0.308854266,0.171215686,-2.14228605,0.039165315,0.092032769,-5.424844813
"ENSG00000099721","AMELY","amelogenin Y-linked [Source:HGNC Symbol;Acc:HGNC:462]",266,-0.422182044,-1.069662582,-2.276336727,0.029016367,0.073287132,-5.158081753
"ENSG00000159461","AMFR","autocrine motility factor receptor [Source:HGNC Symbol;Acc:HGNC:463]",267,-0.276031448,-0.420631536,-1.857207834,0.071665046,0.145656119,-5.949741989
"ENSG00000104899","AMH","anti-Mullerian hormone [Source:HGNC Symbol;Acc:HGNC:464]",268,-0.297764881,-0.495067402,-2.226128442,0.032503151,0.079947734,-5.259427132
"ENSG00000135409","AMHR2","anti-Mullerian hormone receptor type 2 [Source:HGNC Symbol;Acc:HGNC:465]",269,-0.241144048,-0.10936683,-1.672868565,0.10321997,0.192394413,-6.256321559
"ENSG00000116748","AMPD1","adenosine monophosphate deaminase 1 [Source:HGNC Symbol;Acc:HGNC:468]",270,-0.624330952,-1.950780229,-3.677366456,0.000780666,0.00431472,-1.769145342
"ENSG00000116337","AMPD2","adenosine monophosphate deaminase 2 [Source:HGNC Symbol;Acc:HGNC:469]",271,-0.3496375,-0.012157271,-2.4119543,0.021215748,0.057574929,-4.876060898
"ENSG00000133805","AMPD3","adenosine monophosphate deaminase 3 [Source:HGNC Symbol;Acc:HGNC:470]",272,-0.470121032,0.100156863,-3.16915631,0.003158344,0.013077644,-3.106118133
"ENSG00000078053","AMPH","amphiphysin [Source:HGNC Symbol;Acc:HGNC:471]",273,-0.440687996,0.30577982,-3.776132796,0.000589937,0.00345642,-1.498582535
"ENSG00000136717","BIN1","bridging integrator 1 [Source:HGNC Symbol;Acc:HGNC:1052]",274,-0.154513492,0.59673652,-1.043461112,0.303848715,0.43117647,-7.087588266
"ENSG00000145020","AMT","aminomethyltransferase [Source:HGNC Symbol;Acc:HGNC:473]",275,-0.409437202,0.264645016,-3.71396142,0.000703901,0.003973393,-1.669258799
"ENSG00000237763","AMY1A","amylase alpha 1A [Source:HGNC Symbol;Acc:HGNC:474]",276,-0.728984028,1.071029412,-4.819758563,2.73e-05,0.000272493,1.507846779
"ENSG00000174876","AMY1B","amylase alpha 1B [Source:HGNC Symbol;Acc:HGNC:475]",277,-0.496353274,0.357857435,-3.168045535,0.003167719,0.013107548,-3.108926175
"ENSG00000187733","AMY1C","amylase alpha 1C [Source:HGNC Symbol;Acc:HGNC:476]",278,-0.193521726,-0.470548611,-1.688154802,0.100224152,0.188034432,-6.231925432
"ENSG00000243480","AMY2A","amylase alpha 2A [Source:HGNC Symbol;Acc:HGNC:477]",279,-0.226676786,0.116333333,-1.931455735,0.061510133,0.129516768,-5.818811601
"ENSG00000240038","AMY2B","amylase alpha 2B [Source:HGNC Symbol;Acc:HGNC:478]",280,-0.243334325,0.291984069,-1.115114424,0.272357338,0.397676048,-7.010787972
"ENSG00000214274","ANG","angiogenin [Source:HGNC Symbol;Acc:HGNC:483]",283,-0.74820625,0.024989379,-6.153701873,4.74e-07,7.83e-06,5.537106942
"ENSG00000154188","ANGPT1","angiopoietin 1 [Source:HGNC Symbol;Acc:HGNC:484]",284,-0.508401389,0.111191585,-3.472566388,0.001384065,0.00684072,-2.319739994
"ENSG00000091879","ANGPT2","angiopoietin 2 [Source:HGNC Symbol;Acc:HGNC:485]",285,-0.518524702,-0.248588644,-3.296815938,0.002240238,0.010007119,-2.779838572
"ENSG00000029534","ANK1","ankyrin 1 [Source:HGNC Symbol;Acc:HGNC:492]",286,-0.214997619,-0.27121732,-1.759884819,0.087116638,0.169194023,-6.114944077
"ENSG00000145362","ANK2","ankyrin 2 [Source:HGNC Symbol;Acc:HGNC:493]",287,-0.433510516,-0.800401552,-3.387047052,0.001751643,0.008236299,-2.5451356
"ENSG00000151150","ANK3","ankyrin 3 [Source:HGNC Symbol;Acc:HGNC:494]",288,-0.67960625,-0.233801062,-4.591110141,5.42e-05,0.000488818,0.83122878
"ENSG00000166825","ANPEP","alanyl aminopeptidase, membrane [Source:HGNC Symbol;Acc:HGNC:500]",290,-0.082013393,0.110899918,-0.633844949,0.530279812,0.645069497,-7.432754858
"ENSG00000151729","SLC25A4","solute carrier family 25 member 4 [Source:HGNC Symbol;Acc:HGNC:10990]",291,-0.64833244,1.979715278,-4.798051885,2.91e-05,0.000288747,1.4433048
"ENSG00000005022","SLC25A5","solute carrier family 25 member 5 [Source:HGNC Symbol;Acc:HGNC:10991]",292,-0.391024405,0.564321895,-2.600888998,0.013506813,0.040401009,-4.463992151
"ENSG00000169100","SLC25A6","solute carrier family 25 member 6 [Source:HGNC Symbol;Acc:HGNC:10992]",293,-0.607967956,2.059459559,-3.796426463,0.000556774,0.003304361,-1.442611492
"ENSG00000292334","SLC25A6","solute carrier family 25 member 6 [Source:HGNC Symbol;Acc:HGNC:10992]",293,-0.607967956,2.059459559,-3.796426463,0.000556774,0.003304361,-1.442611492
"ENSG00000135046","ANXA1","annexin A1 [Source:HGNC Symbol;Acc:HGNC:533]",301,-0.460096726,0.311683824,-3.973425983,0.000334803,0.00218741,-0.949325157
"ENSG00000182718","ANXA2","annexin A2 [Source:HGNC Symbol;Acc:HGNC:537]",302,-0.488795437,0.633803513,-3.767822185,0.000604064,0.003528037,-1.5214672
"ENSG00000138772","ANXA3","annexin A3 [Source:HGNC Symbol;Acc:HGNC:541]",306,-0.106752083,0.64871201,-0.850722055,0.400674165,0.528240038,-7.27017794
"ENSG00000196975","ANXA4","annexin A4 [Source:HGNC Symbol;Acc:HGNC:542]",307,-0.527898611,0.399875817,-4.990990444,1.63e-05,0.000174505,2.018923709
"ENSG00000164111","ANXA5","annexin A5 [Source:HGNC Symbol;Acc:HGNC:543]",308,0.016647619,0.618136846,0.10631845,0.915933341,0.945136241,-7.631903058
"ENSG00000197043","ANXA6","annexin A6 [Source:HGNC Symbol;Acc:HGNC:544]",309,-0.384624206,-0.094926062,-2.417107793,0.020960916,0.057026749,-4.865111605
"ENSG00000138279","ANXA7","annexin A7 [Source:HGNC Symbol;Acc:HGNC:545]",310,-0.421772024,1.127368056,-1.171172955,0.249396908,0.37235258,-6.947394861
"ENSG00000122359","ANXA11","annexin A11 [Source:HGNC Symbol;Acc:HGNC:535]",311,-0.200618452,0.199685458,-1.276029036,0.210301552,0.32819146,-6.82114056
"ENSG00000104537","ANXA13","annexin A13 [Source:HGNC Symbol;Acc:HGNC:536]",312,0.125125595,0.731009804,0.437655144,0.664310202,0.757911083,-7.539700584
"ENSG00000136250","AOAH","acyloxyacyl hydrolase [Source:HGNC Symbol;Acc:HGNC:548]",313,-0.467924008,-0.164464869,-2.754746023,0.009236038,0.030090718,-4.112997883
"ENSG00000131480","AOC2","amine oxidase copper containing 2 [Source:HGNC Symbol;Acc:HGNC:549]",314,-0.035679067,0.379492647,-0.208469894,0.836063779,0.888687843,-7.615418724
"ENSG00000138356","AOX1","aldehyde oxidase 1 [Source:HGNC Symbol;Acc:HGNC:553]",316,-0.307898413,1.00605719,-2.830012615,0.007639805,0.026009509,-3.936548376
"ENSG00000120868","APAF1","apoptotic peptidase activating factor 1 [Source:HGNC Symbol;Acc:HGNC:576]",317,-0.257544544,0.220832108,-1.382326371,0.175580784,0.286829501,-6.683123676
"ENSG00000164978","NUDT2","nudix hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:8049]",318,-0.574268155,2.083292892,-3.513648832,0.001235037,0.0062328,-2.210484741
"ENSG00000175336","APOF","apolipoprotein F [Source:HGNC Symbol;Acc:HGNC:615]",319,-0.416660119,-0.071745098,-2.996248338,0.004982701,0.01863823,-3.536451857
"ENSG00000276497","APBA1","amyloid beta precursor protein binding family A member 1 [Source:HGNC Symbol;Acc:HGNC:578]",320,-0.378823016,-0.743112337,-1.452532881,0.155210538,0.261841762,-6.586545697
"ENSG00000107282","APBA1","amyloid beta precursor protein binding family A member 1 [Source:HGNC Symbol;Acc:HGNC:578]",320,-0.378823016,-0.743112337,-1.452532881,0.155210538,0.261841762,-6.586545697
"ENSG00000276495","APBA2","amyloid beta precursor protein binding family A member 2 [Source:HGNC Symbol;Acc:HGNC:579]",321,-0.549802282,2.882042075,-3.271500676,0.002399192,0.010579678,-2.845090656
"ENSG00000034053","APBA2","amyloid beta precursor protein binding family A member 2 [Source:HGNC Symbol;Acc:HGNC:579]",321,-0.549802282,2.882042075,-3.271500676,0.002399192,0.010579678,-2.845090656
"ENSG00000166313","APBB1","amyloid beta precursor protein binding family B member 1 [Source:HGNC Symbol;Acc:HGNC:581]",322,-0.268888393,0.267881944,-2.193608927,0.034956758,0.084495682,-5.324159575
"ENSG00000163697","APBB2","amyloid beta precursor protein binding family B member 2 [Source:HGNC Symbol;Acc:HGNC:582]",323,-0.560665079,0.062389297,-4.719063059,3.7e-05,0.000354266,1.208960847
"ENSG00000134982","APC","APC regulator of WNT signaling pathway [Source:HGNC Symbol;Acc:HGNC:583]",324,-0.430700496,0.516786765,-2.142287744,0.039165169,0.092032769,-5.424841518
"ENSG00000132703","APCS","amyloid P component, serum [Source:HGNC Symbol;Acc:HGNC:584]",325,-0.457215079,-0.084790033,-4.059688784,0.000260668,0.001786534,-0.705805539
"ENSG00000160224","AIRE","autoimmune regulator [Source:HGNC Symbol;Acc:HGNC:360]",326,-0.033092758,0.008363154,-0.11254901,0.911027557,0.941803911,-7.631203689
"ENSG00000164062","APEH","acylaminoacyl-peptide hydrolase [Source:HGNC Symbol;Acc:HGNC:586]",327,-0.646603472,0.104327206,-4.645965679,4.6e-05,0.000425847,0.992868884
"ENSG00000291796","APEX1","apurinic/apyrimidinic endodeoxyribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:587]",328,-0.3212625,-0.249785948,-2.068444243,0.046006519,0.104075038,-5.566475525
"ENSG00000100823","APEX1","apurinic/apyrimidinic endodeoxyribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:587]",328,-0.3212625,-0.249785948,-2.068444243,0.046006519,0.104075038,-5.566475525
"ENSG00000110330","BIRC2","baculoviral IAP repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:590]",329,-0.616455952,-1.790620915,-4.429307835,8.79e-05,0.000731835,0.357342091
"ENSG00000023445","BIRC3","baculoviral IAP repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:591]",330,-0.236202679,0.350357435,-2.287565515,0.028284053,0.071851599,-5.135186281
